ts,ProductID,Type,Airtemperature[°C],Processtemperature[°C],Rotationalspeed[rpm],Torque[Nm],Toolwear[min],FailureType
2023-09-04 10:45:00,L56343,L,25.450000000000045,36.450000000000045,1415,47.3,169,No Failure
2023-09-04 11:00:00,L56344,L,25.450000000000045,36.450000000000045,2384,14.4,171,No Failure
2023-09-04 11:15:00,L56345,L,25.450000000000045,36.450000000000045,1326,62.4,173,No Failure
2023-09-04 11:30:00,M24026,M,25.450000000000045,36.450000000000045,1390,53.4,175,No Failure
2023-09-04 11:45:00,M24027,M,25.450000000000045,36.55000000000001,1392,41.2,178,No Failure
2023-09-04 12:00:00,H38582,H,25.450000000000045,36.650000000000034,1385,44.4,181,No Failure
2023-09-04 12:15:00,L56349,L,25.55000000000001,36.650000000000034,1896,24.5,186,No Failure
2023-09-04 12:30:00,L56350,L,25.55000000000001,36.55000000000001,1474,46.8,188,No Failure
2023-09-04 12:45:00,M24031,M,25.55000000000001,36.650000000000034,1388,45.6,190,No Failure
2023-09-04 13:00:00,L56352,L,25.55000000000001,36.75,1715,27.2,193,No Failure
2023-09-04 13:15:00,H38587,H,25.65000000000004,36.75,1650,32.2,195,No Failure
2023-09-04 13:30:00,L56354,L,25.65000000000004,36.75,1871,25.6,200,Tool Wear Failure
2023-09-04 13:45:00,L56355,L,25.65000000000004,36.85000000000002,1403,64.2,0,Power Failure
2023-09-04 14:00:00,L56356,L,25.65000000000004,36.75,1518,40.4,2,No Failure
2023-09-04 14:15:00,L56357,L,25.75,36.950000000000045,1504,43.0,4,No Failure
2023-09-04 14:30:00,L56358,L,25.65000000000004,36.85000000000002,1340,56.9,6,No Failure
2023-09-04 14:45:00,H38593,H,25.75,36.950000000000045,1435,44.7,8,No Failure
2023-09-04 15:00:00,L56360,L,25.75,36.950000000000045,1507,36.9,13,No Failure
2023-09-04 15:15:00,L56361,L,25.75,36.950000000000045,1521,36.1,15,No Failure
2023-09-04 15:30:00,M24042,M,25.65000000000004,36.85000000000002,1576,45.0,17,No Failure
2023-09-04 15:45:00,L56363,L,25.75,36.950000000000045,1543,36.6,20,No Failure
2023-09-04 16:00:00,L56364,L,25.850000000000023,37.05000000000001,1665,36.6,22,No Failure
2023-09-04 16:15:00,L56365,L,25.75,36.950000000000045,1442,50.3,24,No Failure
2023-09-04 16:30:00,L56366,L,25.75,36.85000000000002,1629,29.0,26,No Failure
2023-09-04 16:45:00,L56367,L,25.75,36.85000000000002,1379,47.3,28,No Failure
2023-09-04 17:00:00,L56368,L,25.75,36.85000000000002,1502,40.2,30,No Failure
2023-09-04 17:15:00,L56369,L,25.75,36.950000000000045,1595,32.0,32,No Failure
2023-09-04 17:30:00,M24050,M,25.850000000000023,36.85000000000002,1439,38.5,34,No Failure
2023-09-04 17:45:00,M24051,M,25.75,36.85000000000002,1970,21.6,37,No Failure
2023-09-04 18:00:00,L56372,L,25.75,36.85000000000002,1562,35.8,40,No Failure
2023-09-04 18:15:00,M24053,M,25.75,36.85000000000002,1530,40.9,42,No Failure
2023-09-04 18:30:00,L56374,L,25.75,36.75,1393,40.6,45,No Failure
2023-09-04 18:45:00,L56375,L,25.75,36.85000000000002,1532,37.6,47,No Failure
2023-09-04 19:00:00,L56376,L,25.850000000000023,36.75,1607,37.7,49,No Failure
2023-09-04 19:15:00,M24057,M,25.75,36.650000000000034,1469,49.0,51,No Failure
2023-09-04 19:30:00,M24058,M,25.75,36.650000000000034,1538,37.6,54,No Failure
2023-09-04 19:45:00,L56379,L,25.75,36.650000000000034,1613,31.4,57,No Failure
2023-09-04 20:00:00,M24060,M,25.75,36.650000000000034,1602,32.1,59,No Failure
2023-09-04 20:15:00,L56381,L,25.65000000000004,36.55000000000001,1404,44.2,62,No Failure
2023-09-04 20:30:00,L56382,L,25.65000000000004,36.650000000000034,1548,36.9,64,No Failure
2023-09-04 20:45:00,L56383,L,25.65000000000004,36.650000000000034,1559,35.2,66,No Failure
2023-09-04 21:00:00,L56384,L,25.65000000000004,36.650000000000034,1621,36.1,68,No Failure
2023-09-04 21:15:00,L56385,L,25.65000000000004,36.650000000000034,1579,32.9,70,No Failure
2023-09-04 21:30:00,M24066,M,25.75,36.75,1547,44.0,72,No Failure
2023-09-04 21:45:00,L56387,L,25.75,36.650000000000034,1386,48.6,75,No Failure
2023-09-04 22:00:00,L56388,L,25.850000000000023,36.75,1406,40.9,77,No Failure
2023-09-04 22:15:00,M24069,M,25.850000000000023,36.85000000000002,1393,55.9,79,No Failure
2023-09-04 22:30:00,M24070,M,25.75,36.85000000000002,2456,13.9,82,No Failure
2023-09-04 22:45:00,M24071,M,25.850000000000023,36.85000000000002,1409,49.1,85,No Failure
2023-09-04 23:00:00,L56392,L,25.850000000000023,36.75,1390,53.9,88,No Failure
2023-09-04 23:15:00,L56393,L,25.850000000000023,36.85000000000002,1679,32.4,90,No Failure
2023-09-04 23:30:00,L56394,L,25.850000000000023,36.75,1508,37.1,92,No Failure
2023-09-04 23:45:00,L56395,L,25.75,36.650000000000034,1681,31.7,94,No Failure
2023-09-05 00:00:00,H38630,H,25.55000000000001,36.650000000000034,1469,43.7,96,No Failure
2023-09-05 00:15:00,L56397,L,25.65000000000004,36.650000000000034,1421,49.6,101,No Failure
2023-09-05 00:30:00,L56398,L,25.55000000000001,36.650000000000034,1354,50.2,103,No Failure
2023-09-05 00:45:00,M24079,M,25.55000000000001,36.650000000000034,1350,57.0,105,No Failure
2023-09-05 01:00:00,L56400,L,25.65000000000004,36.75,1282,58.1,108,No Failure
2023-09-05 01:15:00,M24081,M,25.65000000000004,36.85000000000002,1675,30.0,110,No Failure
2023-09-05 01:30:00,M24082,M,25.75,36.85000000000002,1525,38.5,113,No Failure
2023-09-05 01:45:00,L56403,L,25.75,36.85000000000002,1382,43.9,116,No Failure
2023-09-05 02:00:00,L56404,L,25.75,36.85000000000002,1450,46.8,118,No Failure
2023-09-05 02:15:00,L56405,L,25.850000000000023,36.950000000000045,1820,23.6,120,No Failure
2023-09-05 02:30:00,L56406,L,25.850000000000023,36.950000000000045,1822,23.5,122,No Failure
2023-09-05 02:45:00,L56407,L,25.850000000000023,36.950000000000045,1473,44.3,124,No Failure
2023-09-05 03:00:00,M24088,M,25.950000000000045,36.950000000000045,1572,37.5,126,No Failure
2023-09-05 03:15:00,M24089,M,25.950000000000045,36.85000000000002,2042,17.8,129,No Failure
2023-09-05 03:30:00,L56410,L,26.05000000000001,37.05000000000001,1922,22.6,132,No Failure
2023-09-05 03:45:00,L56411,L,26.05000000000001,36.950000000000045,1539,36.5,134,No Failure
2023-09-05 04:00:00,L56412,L,26.05000000000001,36.950000000000045,1350,52.0,136,No Failure
2023-09-05 04:15:00,L56413,L,26.15000000000004,36.950000000000045,1403,45.1,138,No Failure
2023-09-05 04:30:00,L56414,L,26.15000000000004,36.950000000000045,1904,20.3,140,No Failure
2023-09-05 04:45:00,M24095,M,26.05000000000001,36.75,1592,35.2,142,No Failure
2023-09-05 05:00:00,L56416,L,25.950000000000045,36.55000000000001,1556,31.6,145,No Failure
2023-09-05 05:15:00,M24097,M,25.950000000000045,36.650000000000034,1811,25.4,147,No Failure
2023-09-05 05:30:00,M24098,M,26.05000000000001,36.650000000000034,1456,41.2,150,No Failure
2023-09-05 05:45:00,H38653,H,26.05000000000001,36.650000000000034,1436,51.9,153,No Failure
2023-09-05 06:00:00,M24100,M,25.950000000000045,36.55000000000001,1362,49.6,158,No Failure
2023-09-05 06:15:00,L56421,L,25.950000000000045,36.55000000000001,1683,29.1,161,No Failure
2023-09-05 06:30:00,M24102,M,26.05000000000001,36.55000000000001,1269,60.9,163,No Failure
2023-09-05 06:45:00,L56423,L,26.15000000000004,36.650000000000034,1454,49.0,166,No Failure
2023-09-05 07:00:00,L56424,L,26.15000000000004,36.650000000000034,1767,27.3,168,No Failure
2023-09-05 07:15:00,L56425,L,26.15000000000004,36.75,1708,27.3,170,No Failure
2023-09-05 07:30:00,L56426,L,26.15000000000004,36.75,1862,27.0,172,No Failure
2023-09-05 07:45:00,L56427,L,26.15000000000004,36.75,1695,30.7,174,No Failure
2023-09-05 08:00:00,M24108,M,26.15000000000004,36.950000000000045,1488,40.6,176,No Failure
2023-09-05 08:15:00,L56429,L,26.15000000000004,36.85000000000002,1657,32.2,179,No Failure
2023-09-05 08:30:00,H38664,H,26.15000000000004,36.85000000000002,1823,25.9,181,No Failure
2023-09-05 08:45:00,M24111,M,26.05000000000001,36.950000000000045,1651,28.8,186,No Failure
2023-09-05 09:00:00,M24112,M,25.950000000000045,36.85000000000002,1533,36.1,189,No Failure
2023-09-05 09:15:00,M24113,M,26.05000000000001,36.85000000000002,1508,40.5,192,No Failure
2023-09-05 09:30:00,L56434,L,26.15000000000004,36.950000000000045,1616,31.1,195,No Failure
2023-09-05 09:45:00,L56435,L,26.05000000000001,36.85000000000002,1651,31.5,197,No Failure
2023-09-05 10:00:00,L56436,L,26.05000000000001,36.950000000000045,1569,35.2,199,No Failure
2023-09-05 10:15:00,M24117,M,26.15000000000004,36.950000000000045,1296,58.7,201,No Failure
2023-09-05 10:30:00,H38672,H,26.15000000000004,36.85000000000002,1379,43.2,0,No Failure
2023-09-05 10:45:00,M24119,M,26.05000000000001,36.85000000000002,1694,28.0,5,No Failure
2023-09-05 11:00:00,L56440,L,26.05000000000001,36.85000000000002,1377,57.8,8,No Failure
2023-09-05 11:15:00,H38675,H,26.15000000000004,36.85000000000002,1470,38.4,10,No Failure
2023-09-05 11:30:00,M24122,M,26.15000000000004,36.950000000000045,1404,47.0,15,No Failure
2023-09-05 11:45:00,L56443,L,26.15000000000004,36.950000000000045,1593,40.1,18,No Failure
2023-09-05 12:00:00,M24124,M,26.15000000000004,36.85000000000002,1526,36.9,20,No Failure
2023-09-05 12:15:00,M24125,M,26.15000000000004,36.75,1390,49.7,23,No Failure
2023-09-05 12:30:00,L56446,L,26.05000000000001,36.75,1737,25.5,26,No Failure
2023-09-05 12:45:00,L56447,L,26.05000000000001,36.650000000000034,1362,57.3,28,No Failure
2023-09-05 13:00:00,L56448,L,26.05000000000001,36.650000000000034,1666,31.5,30,No Failure
2023-09-05 13:15:00,L56449,L,26.05000000000001,36.650000000000034,1354,60.9,32,No Failure
2023-09-05 13:30:00,L56450,L,26.05000000000001,36.650000000000034,1302,60.4,34,No Failure
2023-09-05 13:45:00,L56451,L,26.05000000000001,36.55000000000001,1991,20.5,36,No Failure
2023-09-05 14:00:00,L56452,L,26.05000000000001,36.450000000000045,1353,54.1,38,No Failure
2023-09-05 14:15:00,H38687,H,26.05000000000001,36.55000000000001,1520,35.7,40,No Failure
2023-09-05 14:30:00,L56454,L,26.05000000000001,36.55000000000001,1428,54.9,45,No Failure
2023-09-05 14:45:00,L56455,L,26.05000000000001,36.55000000000001,1605,29.4,47,No Failure
2023-09-05 15:00:00,L56456,L,25.950000000000045,36.55000000000001,1691,30.3,49,No Failure
2023-09-05 15:15:00,L56457,L,26.05000000000001,36.55000000000001,1447,48.4,51,No Failure
2023-09-05 15:30:00,H38692,H,26.05000000000001,36.650000000000034,1606,39.9,53,No Failure
2023-09-05 15:45:00,M24139,M,26.05000000000001,36.650000000000034,1645,28.2,58,No Failure
2023-09-05 16:00:00,H38694,H,26.05000000000001,36.650000000000034,1470,43.3,61,No Failure
2023-09-05 16:15:00,L56461,L,26.05000000000001,36.75,1336,45.0,66,No Failure
2023-09-05 16:30:00,M24142,M,26.05000000000001,36.75,1414,44.3,68,No Failure
2023-09-05 16:45:00,M24143,M,26.15000000000004,36.85000000000002,1802,27.5,71,No Failure
2023-09-05 17:00:00,L56464,L,26.05000000000001,36.75,1683,31.7,74,No Failure
2023-09-05 17:15:00,M24145,M,26.05000000000001,36.85000000000002,1410,47.6,76,No Failure
2023-09-05 17:30:00,L56466,L,26.05000000000001,36.75,1605,32.0,79,No Failure
2023-09-05 17:45:00,L56467,L,26.05000000000001,36.75,1709,28.1,81,No Failure
2023-09-05 18:00:00,L56468,L,26.05000000000001,36.75,1444,53.1,83,No Failure
2023-09-05 18:15:00,L56469,L,26.05000000000001,36.75,1367,45.0,85,No Failure
2023-09-05 18:30:00,L56470,L,26.05000000000001,36.85000000000002,1418,44.2,87,No Failure
2023-09-05 18:45:00,L56471,L,26.05000000000001,36.85000000000002,1353,57.8,89,No Failure
2023-09-05 19:00:00,L56472,L,26.05000000000001,36.85000000000002,1643,34.1,91,No Failure
2023-09-05 19:15:00,L56473,L,26.15000000000004,36.950000000000045,1437,38.0,93,No Failure
2023-09-05 19:30:00,L56474,L,25.950000000000045,36.85000000000002,1437,36.2,95,No Failure
2023-09-05 19:45:00,M24155,M,26.05000000000001,36.85000000000002,1413,47.9,97,No Failure
2023-09-05 20:00:00,H38710,H,26.05000000000001,36.85000000000002,1524,39.1,100,No Failure
2023-09-05 20:15:00,M24157,M,25.950000000000045,36.75,1479,43.4,105,No Failure
2023-09-05 20:30:00,L56478,L,25.950000000000045,36.75,1313,50.6,108,No Failure
2023-09-05 20:45:00,M24159,M,25.950000000000045,36.75,1335,50.4,110,No Failure
2023-09-05 21:00:00,L56480,L,25.950000000000045,36.75,1367,41.9,113,No Failure
2023-09-05 21:15:00,M24161,M,25.950000000000045,36.75,1459,50.3,115,No Failure
2023-09-05 21:30:00,M24162,M,25.950000000000045,36.75,1804,25.1,118,No Failure
2023-09-05 21:45:00,L56483,L,26.05000000000001,36.85000000000002,1491,38.3,121,No Failure
2023-09-05 22:00:00,L56484,L,26.15000000000004,36.950000000000045,1537,43.0,123,No Failure
2023-09-05 22:15:00,H38719,H,26.15000000000004,36.950000000000045,1646,30.2,125,No Failure
2023-09-05 22:30:00,M24166,M,26.15000000000004,37.05000000000001,1783,28.3,130,No Failure
2023-09-05 22:45:00,L56487,L,26.15000000000004,36.950000000000045,1395,49.8,133,No Failure
2023-09-05 23:00:00,L56488,L,26.25,36.950000000000045,1423,48.0,135,No Failure
2023-09-05 23:15:00,L56489,L,26.15000000000004,37.05000000000001,1562,37.6,137,No Failure
2023-09-05 23:30:00,L56490,L,26.25,37.150000000000034,1549,40.8,139,No Failure
2023-09-05 23:45:00,L56491,L,26.25,37.25,1540,43.2,141,No Failure
2023-09-06 00:00:00,H38726,H,26.350000000000023,37.25,1573,33.6,143,No Failure
2023-09-06 00:15:00,L56493,L,26.350000000000023,37.25,1418,45.1,148,No Failure
2023-09-06 00:30:00,M24174,M,26.350000000000023,37.25,1565,33.7,150,No Failure
2023-09-06 00:45:00,L56495,L,26.350000000000023,37.35000000000002,1569,41.0,153,No Failure
2023-09-06 01:00:00,H38730,H,26.350000000000023,37.25,1417,41.2,155,No Failure
2023-09-06 01:15:00,L56497,L,26.350000000000023,37.35000000000002,1480,38.1,160,No Failure
2023-09-06 01:30:00,L56498,L,26.350000000000023,37.25,1364,44.5,162,No Failure
2023-09-06 01:45:00,L56499,L,26.350000000000023,37.25,1911,21.5,164,No Failure
2023-09-06 02:00:00,L56500,L,26.25,37.150000000000034,1409,43.1,166,No Failure
2023-09-06 02:15:00,L56501,L,26.25,37.05000000000001,1335,53.5,168,No Failure
2023-09-06 02:30:00,M24182,M,26.350000000000023,37.150000000000034,1512,38.1,170,No Failure
2023-09-06 02:45:00,L56503,L,26.450000000000045,37.25,1447,40.2,173,No Failure
2023-09-06 03:00:00,L56504,L,26.450000000000045,37.150000000000034,1537,37.6,175,No Failure
2023-09-06 03:15:00,M24185,M,26.450000000000045,37.150000000000034,1510,40.8,177,No Failure
2023-09-06 03:30:00,L56506,L,26.450000000000045,37.150000000000034,1677,31.2,180,No Failure
2023-09-06 03:45:00,L56507,L,26.350000000000023,37.05000000000001,1504,33.7,182,No Failure
2023-09-06 04:00:00,H38742,H,26.350000000000023,36.950000000000045,2051,19.0,184,No Failure
2023-09-06 04:15:00,L56509,L,26.350000000000023,36.950000000000045,1474,41.3,189,No Failure
2023-09-06 04:30:00,M24190,M,26.25,36.85000000000002,1507,36.1,191,No Failure
2023-09-06 04:45:00,L56511,L,26.25,36.75,1496,37.9,194,No Failure
2023-09-06 05:00:00,M24192,M,26.350000000000023,36.85000000000002,1921,22.0,196,No Failure
2023-09-06 05:15:00,L56513,L,26.350000000000023,36.85000000000002,1450,40.5,199,No Failure
2023-09-06 05:30:00,L56514,L,26.25,36.75,1402,44.8,201,No Failure
2023-09-06 05:45:00,L56515,L,26.25,36.75,1501,50.0,203,No Failure
2023-09-06 06:00:00,L56516,L,26.350000000000023,36.75,1725,31.9,205,No Failure
2023-09-06 06:15:00,H38751,H,26.350000000000023,36.75,1500,40.3,207,No Failure
2023-09-06 06:30:00,H38752,H,26.350000000000023,36.85000000000002,1531,30.8,212,No Failure
2023-09-06 06:45:00,L56519,L,26.350000000000023,36.85000000000002,1458,44.8,217,No Failure
2023-09-06 07:00:00,H38754,H,26.25,36.75,1577,37.1,0,No Failure
2023-09-06 07:15:00,M24201,M,26.15000000000004,36.75,1363,46.1,5,No Failure
2023-09-06 07:30:00,H38756,H,26.15000000000004,36.75,1706,31.8,8,No Failure
2023-09-06 07:45:00,M24203,M,26.15000000000004,36.650000000000034,1391,50.4,13,No Failure
2023-09-06 08:00:00,L56524,L,26.05000000000001,36.650000000000034,1616,33.7,16,No Failure
2023-09-06 08:15:00,L56525,L,26.05000000000001,36.650000000000034,1442,47.0,18,No Failure
2023-09-06 08:30:00,M24206,M,26.05000000000001,36.650000000000034,1626,40.4,20,No Failure
2023-09-06 08:45:00,M24207,M,26.05000000000001,36.55000000000001,1426,42.6,23,No Failure
2023-09-06 09:00:00,L56528,L,26.05000000000001,36.55000000000001,1436,49.1,26,No Failure
2023-09-06 09:15:00,M24209,M,26.05000000000001,36.55000000000001,1599,36.2,28,No Failure
2023-09-06 09:30:00,L56530,L,26.05000000000001,36.55000000000001,2186,17.8,31,No Failure
2023-09-06 09:45:00,L56531,L,26.15000000000004,36.650000000000034,1645,30.4,33,No Failure
2023-09-06 10:00:00,L56532,L,26.05000000000001,36.55000000000001,1780,27.9,35,No Failure
2023-09-06 10:15:00,L56533,L,26.05000000000001,36.650000000000034,1345,44.3,37,No Failure
2023-09-06 10:30:00,M24214,M,26.05000000000001,36.650000000000034,1607,31.9,39,No Failure
2023-09-06 10:45:00,L56535,L,26.15000000000004,36.75,1708,28.0,42,No Failure
2023-09-06 11:00:00,L56536,L,26.15000000000004,36.75,1270,52.7,44,No Failure
2023-09-06 11:15:00,M24217,M,26.15000000000004,36.75,1646,25.4,46,No Failure
2023-09-06 11:30:00,L56538,L,26.05000000000001,36.55000000000001,1407,45.1,49,No Failure
2023-09-06 11:45:00,M24219,M,25.950000000000045,36.55000000000001,1581,47.4,51,No Failure
2023-09-06 12:00:00,L56540,L,25.850000000000023,36.450000000000045,1532,42.6,54,No Failure
2023-09-06 12:15:00,L56541,L,25.850000000000023,36.450000000000045,1610,33.1,56,No Failure
2023-09-06 12:30:00,M24222,M,25.850000000000023,36.35000000000002,1682,33.0,58,No Failure
2023-09-06 12:45:00,L56543,L,25.75,36.35000000000002,1519,34.3,61,No Failure
2023-09-06 13:00:00,L56544,L,25.75,36.35000000000002,1683,28.5,63,No Failure
2023-09-06 13:15:00,M24225,M,25.850000000000023,36.450000000000045,1254,55.8,65,No Failure
2023-09-06 13:30:00,L56546,L,25.850000000000023,36.35000000000002,1461,48.0,68,No Failure
2023-09-06 13:45:00,L56547,L,25.75,36.35000000000002,1472,45.1,70,No Failure
2023-09-06 14:00:00,L56548,L,25.55000000000001,36.25,1510,38.6,72,No Failure
2023-09-06 14:15:00,M24229,M,25.55000000000001,36.150000000000034,1547,36.8,74,No Failure
2023-09-06 14:30:00,H38784,H,25.55000000000001,36.25,1418,51.9,77,No Failure
2023-09-06 14:45:00,L56551,L,25.55000000000001,36.25,1289,51.3,82,No Failure
2023-09-06 15:00:00,L56552,L,25.55000000000001,36.25,1487,41.4,84,No Failure
2023-09-06 15:15:00,L56553,L,25.55000000000001,36.35000000000002,1453,45.5,86,No Failure
2023-09-06 15:30:00,M24234,M,25.65000000000004,36.35000000000002,1466,44.7,88,No Failure
2023-09-06 15:45:00,H38789,H,25.55000000000001,36.25,1288,49.5,91,No Failure
2023-09-06 16:00:00,H38790,H,25.55000000000001,36.25,1738,27.7,96,No Failure
2023-09-06 16:15:00,H38791,H,25.55000000000001,36.150000000000034,1488,41.0,101,No Failure
2023-09-06 16:30:00,L56558,L,25.450000000000045,36.150000000000034,1816,28.8,106,No Failure
2023-09-06 16:45:00,L56559,L,25.350000000000023,36.05000000000001,1419,48.5,108,No Failure
2023-09-06 17:00:00,L56560,L,25.25,35.950000000000045,1435,45.7,110,No Failure
2023-09-06 17:15:00,M24241,M,25.350000000000023,35.950000000000045,1480,42.4,112,No Failure
2023-09-06 17:30:00,L56562,L,25.350000000000023,36.05000000000001,1610,33.6,115,No Failure
2023-09-06 17:45:00,H38797,H,25.350000000000023,35.950000000000045,1548,38.2,117,No Failure
2023-09-06 18:00:00,M24244,M,25.450000000000045,35.950000000000045,1379,57.4,122,No Failure
2023-09-06 18:15:00,M24245,M,25.350000000000023,35.950000000000045,1907,23.5,125,No Failure
2023-09-06 18:30:00,M24246,M,25.350000000000023,35.85000000000002,2033,16.7,128,No Failure
2023-09-06 18:45:00,H38801,H,25.25,35.75,1390,52.0,131,No Failure
2023-09-06 19:00:00,M24248,M,25.350000000000023,35.75,1544,37.9,136,No Failure
2023-09-06 19:15:00,L56569,L,25.450000000000045,35.85000000000002,1258,57.4,139,No Failure
2023-09-06 19:30:00,M24250,M,25.350000000000023,35.85000000000002,1560,39.0,141,No Failure
2023-09-06 19:45:00,H38805,H,25.450000000000045,36.05000000000001,2071,18.5,144,No Failure
